CISP;mes;ano;pop
159;7;2006;51904
159;8;2006;51953
159;9;2006;52001
159;10;2006;52050
159;11;2006;52098
159;12;2006;52147
165;1;2006;30720
165;2;2006;30819
165;3;2006;30919
165;4;2006;31019
165;5;2006;31119
165;6;2006;31220
165;7;2006;31300
165;8;2006;31402
165;9;2006;31503
165;10;2006;31605
165;11;2006;31708
165;12;2006;31810
166;1;2006;144739
166;2;2006;145170
166;3;2006;145603
166;4;2006;146038
166;5;2006;146474
166;6;2006;146910
166;7;2006;147264
166;8;2006;147704
166;9;2006;148144
166;10;2006;148586
166;11;2006;149030
166;12;2006;149474
167;1;2006;33705
167;2;2006;33773
167;3;2006;33841
167;4;2006;33910
167;5;2006;33978
167;6;2006;34047
167;7;2006;34106
167;8;2006;34175
167;9;2006;34244
167;10;2006;34313
167;11;2006;34383
167;12;2006;34452
168;1;2006;16876
168;2;2006;16886
168;3;2006;16896
168;4;2006;16906
168;5;2006;16916
168;6;2006;16926
168;7;2006;16936
168;8;2006;16946
168;9;2006;16956
168;10;2006;16966
168;11;2006;16976
168;12;2006;16986
1;1;2007;1593
1;2;2007;1594
1;3;2007;1595
1;4;2007;1596
1;5;2007;1597
1;6;2007;1598
1;7;2007;1599
1;8;2007;1600
1;9;2007;1601
1;10;2007;1602
1;11;2007;1603
1;12;2007;1604
4;1;2007;30710
4;2;2007;30729
4;3;2007;30749
4;4;2007;30769
4;5;2007;30788
4;6;2007;30808
4;7;2007;30826
4;8;2007;30846
4;9;2007;30866
4;10;2007;30885
4;11;2007;30905
4;12;2007;30925
5;1;2007;36758
5;2;2007;36781
5;3;2007;36804
5;4;2007;36828
5;5;2007;36851
5;6;2007;36875
5;7;2007;36897
5;8;2007;36920
5;9;2007;36944
5;10;2007;36967
5;11;2007;36991
5;12;2007;37014
6;1;2007;78626
6;2;2007;78676
6;3;2007;78726
6;4;2007;78776
6;5;2007;78826
6;6;2007;78876
6;7;2007;78924
6;8;2007;78974
6;9;2007;79024
6;10;2007;79075
6;11;2007;79125
6;12;2007;79175
7;1;2007;39852
7;2;2007;39878
7;3;2007;39903
7;4;2007;39928
7;5;2007;39954
7;6;2007;39979
7;7;2007;40003
7;8;2007;40029
7;9;2007;40054
7;10;2007;40080
7;11;2007;40105
7;12;2007;40131
9;1;2007;132912
9;2;2007;132997
9;3;2007;133081
9;4;2007;133166
9;5;2007;133250
9;6;2007;133335
9;7;2007;133416
9;8;2007;133501
9;9;2007;133586
9;10;2007;133671
9;11;2007;133756
9;12;2007;133841
10;1;2007;100528
10;2;2007;100591
10;3;2007;100655
10;4;2007;100719
10;5;2007;100783
10;6;2007;100847
10;7;2007;100909
10;8;2007;100973
10;9;2007;101037
10;10;2007;101101
10;11;2007;101166
10;12;2007;101230
12;1;2007;89318
12;2;2007;89375
12;3;2007;89432
12;4;2007;89489
12;5;2007;89545
12;6;2007;89602
12;7;2007;89657
12;8;2007;89714
12;9;2007;89771
12;10;2007;89828
12;11;2007;89885
12;12;2007;89942
13;1;2007;67644
13;2;2007;67687
13;3;2007;67730
13;4;2007;67773
13;5;2007;67816
13;6;2007;67859
13;7;2007;67901
13;8;2007;67944
13;9;2007;67987
13;10;2007;68030
13;11;2007;68073
13;12;2007;68117
14;1;2007;86458
14;2;2007;86513
14;3;2007;86568
14;4;2007;86623
14;5;2007;86678
14;6;2007;86733
14;7;2007;86786
14;8;2007;86841
14;9;2007;86896
14;10;2007;86951
14;11;2007;87007
14;12;2007;87062
15;1;2007;144451
15;2;2007;144543
15;3;2007;144635
15;4;2007;144727
15;5;2007;144819
15;6;2007;144911
15;7;2007;144999
15;8;2007;145091
15;9;2007;145184
15;10;2007;145276
15;11;2007;145368
15;12;2007;145461
16;1;2007;296414
16;2;2007;296602
16;3;2007;296791
16;4;2007;296980
16;5;2007;297168
16;6;2007;297357
16;7;2007;297538
16;8;2007;297728
16;9;2007;297917
16;10;2007;298106
16;11;2007;298296
16;12;2007;298485
17;1;2007;78197
17;2;2007;78247
17;3;2007;78297
17;4;2007;78346
17;5;2007;78396
17;6;2007;78446
17;7;2007;78494
17;8;2007;78544
17;9;2007;78594
17;10;2007;78644
17;11;2007;78694
17;12;2007;78744
18;1;2007;65942
18;2;2007;65984
18;3;2007;66026
18;4;2007;66068
18;5;2007;66110
18;6;2007;66152
18;7;2007;66192
18;8;2007;66234
18;9;2007;66277
18;10;2007;66319
18;11;2007;66361
18;12;2007;66403
19;1;2007;135691
19;2;2007;135778
19;3;2007;135864
19;4;2007;135950
19;5;2007;136037
19;6;2007;136123
19;7;2007;136206
19;8;2007;136293
19;9;2007;136379
19;10;2007;136466
19;11;2007;136553
19;12;2007;136640
20;1;2007;159750
20;2;2007;159851
20;3;2007;159953
20;4;2007;160055
20;5;2007;160157
20;6;2007;160258
20;7;2007;160356
20;8;2007;160458
20;9;2007;160560
20;10;2007;160662
20;11;2007;160764
20;12;2007;160866
21;1;2007;259263
21;2;2007;259428
21;3;2007;259593
21;4;2007;259758
21;5;2007;259923
21;6;2007;260088
21;7;2007;260246
21;8;2007;260412
21;9;2007;260577
21;10;2007;260743
21;11;2007;260909
21;12;2007;261075
22;1;2007;233477
22;2;2007;233625
22;3;2007;233773
22;4;2007;233922
22;5;2007;234071
22;6;2007;234220
22;7;2007;234362
22;8;2007;234511
22;9;2007;234660
22;10;2007;234810
22;11;2007;234959
22;12;2007;235108
23;1;2007;89823
23;2;2007;89880
23;3;2007;89937
23;4;2007;89994
23;5;2007;90052
23;6;2007;90109
23;7;2007;90164
23;8;2007;90221
23;9;2007;90278
23;10;2007;90336
23;11;2007;90393
23;12;2007;90451
24;1;2007;94460
24;2;2007;94520
24;3;2007;94580
24;4;2007;94640
24;5;2007;94700
24;6;2007;94761
24;7;2007;94818
24;8;2007;94879
24;9;2007;94939
24;10;2007;94999
24;11;2007;95060
24;12;2007;95120
25;1;2007;126535
25;2;2007;126615
25;3;2007;126696
25;4;2007;126776
25;5;2007;126857
25;6;2007;126938
25;7;2007;127015
25;8;2007;127096
25;9;2007;127176
25;10;2007;127257
25;11;2007;127338
25;12;2007;127419
26;1;2007;113374
26;2;2007;113446
26;3;2007;113519
26;4;2007;113591
26;5;2007;113663
26;6;2007;113735
26;7;2007;113805
26;8;2007;113877
26;9;2007;113949
26;10;2007;114022
26;11;2007;114094
26;12;2007;114167
27;1;2007;184987
27;2;2007;185105
27;3;2007;185223
27;4;2007;185341
27;5;2007;185458
27;6;2007;185576
27;7;2007;185689
27;8;2007;185807
27;9;2007;185925
27;10;2007;186044
27;11;2007;186162
27;12;2007;186280
28;1;2007;167705
28;2;2007;167811
28;3;2007;167918
28;4;2007;168025
28;5;2007;168131
28;6;2007;168238
28;7;2007;168341
28;8;2007;168448
28;9;2007;168555
28;10;2007;168662
28;11;2007;168769
28;12;2007;168877
29;1;2007;102024
29;2;2007;102089
29;3;2007;102154
29;4;2007;102219
29;5;2007;102284
29;6;2007;102349
29;7;2007;102411
29;8;2007;102476
29;9;2007;102542
29;10;2007;102607
29;11;2007;102672
29;12;2007;102737
30;1;2007;122507
30;2;2007;122585
30;3;2007;122663
30;4;2007;122741
30;5;2007;122819
30;6;2007;122897
30;7;2007;122972
30;8;2007;123050
30;9;2007;123129
30;10;2007;123207
30;11;2007;123285
30;12;2007;123363
31;1;2007;154164
31;2;2007;154262
31;3;2007;154360
31;4;2007;154459
31;5;2007;154557
31;6;2007;154655
31;7;2007;154749
31;8;2007;154848
31;9;2007;154946
31;10;2007;155045
31;11;2007;155143
31;12;2007;155242
32;1;2007;359361
32;2;2007;359589
32;3;2007;359818
32;4;2007;360047
32;5;2007;360276
32;6;2007;360505
32;7;2007;360724
32;8;2007;360954
32;9;2007;361183
32;10;2007;361413
32;11;2007;361642
32;12;2007;361872
33;1;2007;236631
33;2;2007;236781
33;3;2007;236932
33;4;2007;237082
33;5;2007;237233
33;6;2007;237384
33;7;2007;237528
33;8;2007;237679
33;9;2007;237830
33;10;2007;237982
33;11;2007;238133
33;12;2007;238284
34;1;2007;416805
34;2;2007;417070
34;3;2007;417335
34;4;2007;417601
34;5;2007;417866
34;6;2007;418132
34;7;2007;418386
34;8;2007;418652
34;9;2007;418919
34;10;2007;419185
34;11;2007;419451
34;12;2007;419718
35;1;2007;527862
35;2;2007;528198
35;3;2007;528533
35;4;2007;528869
35;5;2007;529206
35;6;2007;529542
35;7;2007;529865
35;8;2007;530202
35;9;2007;530539
35;10;2007;530876
35;11;2007;531213
35;12;2007;531551
36;1;2007;303775
36;2;2007;303968
36;3;2007;304161
36;4;2007;304354
36;5;2007;304548
36;6;2007;304741
36;7;2007;304927
36;8;2007;305121
36;9;2007;305315
36;10;2007;305509
36;11;2007;305703
36;12;2007;305897
37;1;2007;206997
37;2;2007;207129
37;3;2007;207260
37;4;2007;207392
37;5;2007;207524
37;6;2007;207656
37;7;2007;207782
37;8;2007;207914
37;9;2007;208047
37;10;2007;208179
37;11;2007;208311
37;12;2007;208444
38;1;2007;203300
38;2;2007;203429
38;3;2007;203558
38;4;2007;203688
38;5;2007;203817
38;6;2007;203947
38;7;2007;204071
38;8;2007;204201
38;9;2007;204330
38;10;2007;204460
38;11;2007;204590
38;12;2007;204720
39;1;2007;171762
39;2;2007;171871
39;3;2007;171981
39;4;2007;172090
39;5;2007;172199
39;6;2007;172309
39;7;2007;172414
39;8;2007;172524
39;9;2007;172633
39;10;2007;172743
39;11;2007;172853
39;12;2007;172963
40;1;2007;108653
40;2;2007;108722
40;3;2007;108791
40;4;2007;108860
40;5;2007;108930
40;6;2007;108999
40;7;2007;109065
40;8;2007;109135
40;9;2007;109204
40;10;2007;109273
40;11;2007;109343
40;12;2007;109412
41;1;2007;139322
41;2;2007;139411
41;3;2007;139499
41;4;2007;139588
41;5;2007;139677
41;6;2007;139766
41;7;2007;139851
41;8;2007;139940
41;9;2007;140029
41;10;2007;140118
41;11;2007;140207
41;12;2007;140296
43;1;2007;171492
43;2;2007;171601
43;3;2007;171710
43;4;2007;171819
43;5;2007;171928
43;6;2007;172037
43;7;2007;172142
43;8;2007;172252
43;9;2007;172361
43;10;2007;172471
43;11;2007;172580
43;12;2007;172690
44;1;2007;115503
44;2;2007;115576
44;3;2007;115650
44;4;2007;115723
44;5;2007;115797
44;6;2007;115871
44;7;2007;115941
44;8;2007;116015
44;9;2007;116089
44;10;2007;116163
44;11;2007;116236
44;12;2007;116310
48;1;2007;73399
48;2;2007;73511
48;3;2007;73623
48;4;2007;73735
48;5;2007;73847
48;6;2007;73959
48;7;2007;74060
48;8;2007;74173
48;9;2007;74285
48;10;2007;74398
48;11;2007;74511
48;12;2007;74625
50;1;2007;98738
50;2;2007;98976
50;3;2007;99215
50;4;2007;99455
50;5;2007;99695
50;6;2007;99935
50;7;2007;100139
50;8;2007;100380
50;9;2007;100622
50;10;2007;100865
50;11;2007;101108
50;12;2007;101352
51;1;2007;44683
51;2;2007;44740
51;3;2007;44798
51;4;2007;44855
51;5;2007;44912
51;6;2007;44969
51;7;2007;45022
51;8;2007;45080
51;9;2007;45137
51;10;2007;45195
51;11;2007;45253
51;12;2007;45310
52;1;2007;176152
52;2;2007;176211
52;3;2007;176270
52;4;2007;176329
52;5;2007;176388
52;6;2007;176448
52;7;2007;176506
52;8;2007;176565
52;9;2007;176624
52;10;2007;176683
52;11;2007;176743
52;12;2007;176802
53;1;2007;168259
53;2;2007;168261
53;3;2007;168264
53;4;2007;168267
53;5;2007;168270
53;6;2007;168273
53;7;2007;168275
53;8;2007;168278
53;9;2007;168281
53;10;2007;168284
53;11;2007;168287
53;12;2007;168289
54;1;2007;456831
54;2;2007;457126
54;3;2007;457421
54;4;2007;457716
54;5;2007;458012
54;6;2007;458307
54;7;2007;458591
54;8;2007;458887
54;9;2007;459183
54;10;2007;459479
54;11;2007;459776
54;12;2007;460073
55;1;2007;132153
55;2;2007;132289
55;3;2007;132425
55;4;2007;132562
55;5;2007;132699
55;6;2007;132836
55;7;2007;132963
55;8;2007;133101
55;9;2007;133238
55;10;2007;133375
55;11;2007;133513
55;12;2007;133651
56;1;2007;262122
56;2;2007;262210
56;3;2007;262298
56;4;2007;262386
56;5;2007;262474
56;6;2007;262562
56;7;2007;262648
56;8;2007;262736
56;9;2007;262825
56;10;2007;262913
56;11;2007;263001
56;12;2007;263089
57;1;2007;156116
57;2;2007;156147
57;3;2007;156178
57;4;2007;156209
57;5;2007;156240
57;6;2007;156271
57;7;2007;156302
57;8;2007;156333
57;9;2007;156364
57;10;2007;156395
57;11;2007;156426
57;12;2007;156457
58;1;2007;346860
58;2;2007;346977
58;3;2007;347093
58;4;2007;347210
58;5;2007;347326
58;6;2007;347443
58;7;2007;347557
58;8;2007;347674
58;9;2007;347791
58;10;2007;347907
58;11;2007;348024
58;12;2007;348141
59;1;2007;341256
59;2;2007;341535
59;3;2007;341814
59;4;2007;342094
59;5;2007;342374
59;6;2007;342654
59;7;2007;342919
59;8;2007;343200
59;9;2007;343481
59;10;2007;343762
59;11;2007;344043
59;12;2007;344325
60;1;2007;274154
60;2;2007;274379
60;3;2007;274603
60;4;2007;274828
60;5;2007;275053
60;6;2007;275278
60;7;2007;275491
60;8;2007;275716
60;9;2007;275942
60;10;2007;276168
60;11;2007;276394
60;12;2007;276620
61;1;2007;58463
61;2;2007;58511
61;3;2007;58559
61;4;2007;58607
61;5;2007;58655
61;6;2007;58703
61;7;2007;58748
61;8;2007;58796
61;9;2007;58845
61;10;2007;58893
61;11;2007;58941
61;12;2007;58989
62;1;2007;152447
62;2;2007;152571
62;3;2007;152696
62;4;2007;152821
62;5;2007;152946
62;6;2007;153071
62;7;2007;153190
62;8;2007;153315
62;9;2007;153441
62;10;2007;153566
62;11;2007;153692
62;12;2007;153818
63;1;2007;91030
63;2;2007;91134
63;3;2007;91239
63;4;2007;91344
63;5;2007;91448
63;6;2007;91554
63;7;2007;91651
63;8;2007;91756
63;9;2007;91861
63;10;2007;91967
63;11;2007;92072
63;12;2007;92178
64;1;2007;455433
64;2;2007;455510
64;3;2007;455587
64;4;2007;455664
64;5;2007;455741
64;6;2007;455818
64;7;2007;455894
64;8;2007;455971
64;9;2007;456048
64;10;2007;456125
64;11;2007;456203
64;12;2007;456280
65;1;2007;130267
65;2;2007;130456
65;3;2007;130646
65;4;2007;130836
65;5;2007;131026
65;6;2007;131217
65;7;2007;131384
65;8;2007;131576
65;9;2007;131767
65;10;2007;131960
65;11;2007;132152
65;12;2007;132345
66;1;2007;135575
66;2;2007;135688
66;3;2007;135801
66;4;2007;135914
66;5;2007;136027
66;6;2007;136140
66;7;2007;136247
66;8;2007;136360
66;9;2007;136474
66;10;2007;136587
66;11;2007;136701
66;12;2007;136815
71;1;2007;235815
71;2;2007;236117
71;3;2007;236420
71;4;2007;236723
71;5;2007;237026
71;6;2007;237330
71;7;2007;237609
71;8;2007;237913
71;9;2007;238218
71;10;2007;238523
71;11;2007;238829
71;12;2007;239135
72;1;2007;331486
72;2;2007;331806
72;3;2007;332125
72;4;2007;332446
72;5;2007;332766
72;6;2007;333087
72;7;2007;333388
72;8;2007;333709
72;9;2007;334031
72;10;2007;334353
72;11;2007;334675
72;12;2007;334997
73;1;2007;160396
73;2;2007;160550
73;3;2007;160705
73;4;2007;160860
73;5;2007;161015
73;6;2007;161170
73;7;2007;161316
73;8;2007;161471
73;9;2007;161627
73;10;2007;161783
73;11;2007;161939
73;12;2007;162095
74;1;2007;209725
74;2;2007;209927
74;3;2007;210129
74;4;2007;210332
74;5;2007;210534
74;6;2007;210737
74;7;2007;210928
74;8;2007;211131
74;9;2007;211334
74;10;2007;211538
74;11;2007;211742
74;12;2007;211946
75;1;2007;258709
75;2;2007;258959
75;3;2007;259208
75;4;2007;259458
75;5;2007;259708
75;6;2007;259958
75;7;2007;260193
75;8;2007;260444
75;9;2007;260695
75;10;2007;260946
75;11;2007;261198
75;12;2007;261450
76;1;2007;74827
76;2;2007;74864
76;3;2007;74901
76;4;2007;74939
76;5;2007;74976
76;6;2007;75013
76;7;2007;75049
76;8;2007;75086
76;9;2007;75124
76;10;2007;75161
76;11;2007;75198
76;12;2007;75235
77;1;2007;141889
77;2;2007;141959
77;3;2007;142030
77;4;2007;142100
77;5;2007;142171
77;6;2007;142241
77;7;2007;142310
77;8;2007;142380
77;9;2007;142451
77;10;2007;142522
77;11;2007;142592
77;12;2007;142663
78;1;2007;123342
78;2;2007;123403
78;3;2007;123464
78;4;2007;123525
78;5;2007;123587
78;6;2007;123648
78;7;2007;123707
78;8;2007;123769
78;9;2007;123830
78;10;2007;123892
78;11;2007;123953
78;12;2007;124015
79;1;2007;71343
79;2;2007;71379
79;3;2007;71414
79;4;2007;71450
79;5;2007;71485
79;6;2007;71521
79;7;2007;71555
79;8;2007;71590
79;9;2007;71626
79;10;2007;71662
79;11;2007;71697
79;12;2007;71733
81;1;2007;66136
81;2;2007;66168
81;3;2007;66201
81;4;2007;66234
81;5;2007;66267
81;6;2007;66300
81;7;2007;66332
81;8;2007;66365
81;9;2007;66398
81;10;2007;66431
81;11;2007;66464
81;12;2007;66497
82;1;2007;106784
82;2;2007;107247
82;3;2007;107713
82;4;2007;108180
82;5;2007;108649
82;6;2007;109120
82;7;2007;109463
82;8;2007;109937
82;9;2007;110414
82;10;2007;110893
82;11;2007;111374
82;12;2007;111857
88;1;2007;92534
88;2;2007;92587
88;3;2007;92640
88;4;2007;92693
88;5;2007;92746
88;6;2007;92799
88;7;2007;92850
88;8;2007;92903
88;9;2007;92957
88;10;2007;93010
88;11;2007;93063
88;12;2007;93116
89;1;2007;114210
89;2;2007;114340
89;3;2007;114471
89;4;2007;114601
89;5;2007;114732
89;6;2007;114863
89;7;2007;114984
89;8;2007;115115
89;9;2007;115246
89;10;2007;115378
89;11;2007;115509
89;12;2007;115641
90;1;2007;175310
90;2;2007;175369
90;3;2007;175429
90;4;2007;175488
90;5;2007;175547
90;6;2007;175607
90;7;2007;175665
90;8;2007;175724
90;9;2007;175784
90;10;2007;175843
90;11;2007;175903
90;12;2007;175962
91;1;2007;69856
91;2;2007;69903
91;3;2007;69950
91;4;2007;69997
91;5;2007;70044
91;6;2007;70091
91;7;2007;70136
91;8;2007;70183
91;9;2007;70230
91;10;2007;70277
91;11;2007;70324
91;12;2007;70371
92;1;2007;8221
92;2;2007;8229
92;3;2007;8237
92;4;2007;8245
92;5;2007;8253
92;6;2007;8261
92;7;2007;8269
92;8;2007;8277
92;9;2007;8285
92;10;2007;8293
92;11;2007;8301
92;12;2007;8309
93;1;2007;252183
93;2;2007;252316
93;3;2007;252449
93;4;2007;252582
93;5;2007;252715
93;6;2007;252848
93;7;2007;252976
93;8;2007;253110
93;9;2007;253243
93;10;2007;253376
93;11;2007;253510
93;12;2007;253643
94;1;2007;24764
94;2;2007;24800
94;3;2007;24836
94;4;2007;24872
94;5;2007;24908
94;6;2007;24945
94;7;2007;24978
94;8;2007;25014
94;9;2007;25051
94;10;2007;25087
94;11;2007;25124
94;12;2007;25161
95;1;2007;33345
95;2;2007;33370
95;3;2007;33395
95;4;2007;33420
95;5;2007;33445
95;6;2007;33470
95;7;2007;33494
95;8;2007;33519
95;9;2007;33545
95;10;2007;33570
95;11;2007;33595
95;12;2007;33620
96;1;2007;50231
96;2;2007;50249
96;3;2007;50267
96;4;2007;50286
96;5;2007;50304
96;6;2007;50322
96;7;2007;50340
96;8;2007;50358
96;9;2007;50376
96;10;2007;50395
96;11;2007;50413
96;12;2007;50431
97;1;2007;17706
97;2;2007;17712
97;3;2007;17717
97;4;2007;17723
97;5;2007;17728
97;6;2007;17733
97;7;2007;17739
97;8;2007;17744
97;9;2007;17750
97;10;2007;17755
97;11;2007;17760
97;12;2007;17766
98;1;2007;12851
98;2;2007;12860
98;3;2007;12869
98;4;2007;12879
98;5;2007;12888
98;6;2007;12897
98;7;2007;12906
98;8;2007;12915
98;9;2007;12924
98;10;2007;12933
98;11;2007;12942
98;12;2007;12951
99;1;2007;27299
99;2;2007;27334
99;3;2007;27368
99;4;2007;27403
99;5;2007;27438
99;6;2007;27473
99;7;2007;27505
99;8;2007;27540
99;9;2007;27575
99;10;2007;27610
99;11;2007;27645
99;12;2007;27680
100;1;2007;26888
100;2;2007;26945
100;3;2007;27003
100;4;2007;27061
100;5;2007;27119
100;6;2007;27177
100;7;2007;27226
100;8;2007;27285
100;9;2007;27343
100;10;2007;27402
100;11;2007;27460
100;12;2007;27519
101;1;2007;21530
101;2;2007;21558
101;3;2007;21585
101;4;2007;21613
101;5;2007;21641
101;6;2007;21669
101;7;2007;21695
101;8;2007;21723
101;9;2007;21751
101;10;2007;21779
101;11;2007;21807
101;12;2007;21835
104;1;2007;19905
104;2;2007;19913
104;3;2007;19921
104;4;2007;19930
104;5;2007;19938
104;6;2007;19946
104;7;2007;19954
104;8;2007;19962
104;9;2007;19970
104;10;2007;19979
104;11;2007;19987
104;12;2007;19995
105;1;2007;248939
105;2;2007;249006
105;3;2007;249073
105;4;2007;249140
105;5;2007;249207
105;6;2007;249274
105;7;2007;249340
105;8;2007;249407
105;9;2007;249474
105;10;2007;249541
105;11;2007;249608
105;12;2007;249675
106;1;2007;43661
106;2;2007;43673
106;3;2007;43685
106;4;2007;43697
106;5;2007;43708
106;6;2007;43720
106;7;2007;43732
106;8;2007;43743
106;9;2007;43755
106;10;2007;43767
106;11;2007;43779
106;12;2007;43790
107;1;2007;39760
107;2;2007;39791
107;3;2007;39822
107;4;2007;39853
107;5;2007;39884
107;6;2007;39916
107;7;2007;39945
107;8;2007;39977
107;9;2007;40008
107;10;2007;40040
107;11;2007;40071
107;12;2007;40102
108;1;2007;94432
108;2;2007;94494
108;3;2007;94555
108;4;2007;94617
108;5;2007;94678
108;6;2007;94740
108;7;2007;94798
108;8;2007;94860
108;9;2007;94921
108;10;2007;94983
108;11;2007;95045
108;12;2007;95107
109;1;2007;17395
109;2;2007;17398
109;3;2007;17401
109;4;2007;17405
109;5;2007;17408
109;6;2007;17411
109;7;2007;17414
109;8;2007;17417
109;9;2007;17420
109;10;2007;17423
109;11;2007;17426
109;12;2007;17429
110;1;2007;154272
110;2;2007;154493
110;3;2007;154714
110;4;2007;154936
110;5;2007;155158
110;6;2007;155380
110;7;2007;155582
110;8;2007;155805
110;9;2007;156028
110;10;2007;156252
110;11;2007;156476
110;12;2007;156700
111;1;2007;14643
111;2;2007;14649
111;3;2007;14655
111;4;2007;14661
111;5;2007;14667
111;6;2007;14673
111;7;2007;14679
111;8;2007;14685
111;9;2007;14691
111;10;2007;14697
111;11;2007;14703
111;12;2007;14710
112;1;2007;16652
112;2;2007;16670
112;3;2007;16688
112;4;2007;16707
112;5;2007;16725
112;6;2007;16744
112;7;2007;16761
112;8;2007;16779
112;9;2007;16798
112;10;2007;16816
112;11;2007;16835
112;12;2007;16853
118;1;2007;100791
118;2;2007;101048
118;3;2007;101306
118;4;2007;101565
118;5;2007;101825
118;6;2007;102085
118;7;2007;102303
118;8;2007;102564
118;9;2007;102827
118;10;2007;103089
118;11;2007;103353
118;12;2007;103617
119;1;2007;53427
119;2;2007;53477
119;3;2007;53527
119;4;2007;53577
119;5;2007;53627
119;6;2007;53677
119;7;2007;53724
119;8;2007;53774
119;9;2007;53824
119;10;2007;53875
119;11;2007;53925
119;12;2007;53975
120;1;2007;21320
120;2;2007;21320
120;3;2007;21321
120;4;2007;21322
120;5;2007;21322
120;6;2007;21323
120;7;2007;21324
120;8;2007;21324
120;9;2007;21325
120;10;2007;21326
120;11;2007;21327
120;12;2007;21327
121;1;2007;30029
121;2;2007;30149
121;3;2007;30269
121;4;2007;30390
121;5;2007;30511
121;6;2007;30633
121;7;2007;30723
121;8;2007;30846
121;9;2007;30969
121;10;2007;31092
121;11;2007;31216
121;12;2007;31341
122;1;2007;20328
122;2;2007;20348
122;3;2007;20369
122;4;2007;20390
122;5;2007;20411
122;6;2007;20432
122;7;2007;20451
122;8;2007;20472
122;9;2007;20493
122;10;2007;20514
122;11;2007;20535
122;12;2007;20556
123;1;2007;206124
123;2;2007;206897
123;3;2007;207672
123;4;2007;208450
123;5;2007;209232
123;6;2007;210016
123;7;2007;210614
123;8;2007;211403
123;9;2007;212195
123;10;2007;212991
123;11;2007;213789
123;12;2007;214590
124;1;2007;65759
124;2;2007;65953
124;3;2007;66147
124;4;2007;66342
124;5;2007;66537
124;6;2007;66733
124;7;2007;66892
124;8;2007;67089
124;9;2007;67286
124;10;2007;67484
124;11;2007;67683
124;12;2007;67882
125;1;2007;78332
125;2;2007;78550
125;3;2007;78769
125;4;2007;78989
125;5;2007;79209
125;6;2007;79430
125;7;2007;79612
125;8;2007;79834
125;9;2007;80056
125;10;2007;80280
125;11;2007;80503
125;12;2007;80728
126;1;2007;189163
126;2;2007;189727
126;3;2007;190293
